log_line,category
"2026-03-11T12:39:47.432Z ERROR [cache-manager] ConfigMap cache-manager-config not found in namespace production, using defaults",config_error
2026-03-16T22:52:24.582Z INFO  [api-gateway] Cache hit ratio=0.85 keys=3805 host=staging-node-01,normal
2026-03-13T22:02:47.945Z ERROR [payment-service] Connection pool exhausted: active=99/100 waiting=43 timeout=5000ms db=mysql-orders,resource_exhaustion
2026-03-12T15:48:19.569Z WARN  [cache-manager] Swap usage high: 95% used (3GB/7GB) host=k8s-worker-3c,resource_exhaustion
2026-03-16T00:45:28.843Z INFO  [analytics-service] GET /api/v1/orders completed status=200 latency=212ms request_id=09ad7424882b,normal
2026-03-15T06:47:52.888Z ERROR [worker-pool] S3 GetObject failed: bucket=prod-assets key=config/worker-pool.yaml error=NoSuchBucket request_id=e6d11878934f,dependency_failure
2026-03-17T04:42:39.229Z ERROR [notification-service] HPA unable to scale: unable to get metrics for resource cpu: no metrics returned from resource metrics API,deployment_issue
2026-03-16T17:28:17.475Z INFO  [cache-manager] Deployment readiness probe succeeded pod=worker-pool-6e5f4g-vw8xy namespace=production,normal
2026-03-14T11:42:37.629Z WARN  [event-bus] Swap usage high: 71% used (4GB/4GB) host=k8s-worker-2b,resource_exhaustion
"2026-03-12T07:02:39.886Z WARN  [worker-pool] Canary deployment worker-pool-canary error rate 12.5% exceeds threshold 5%, initiating rollback",deployment_issue
2026-03-10T05:01:36.231Z ERROR [auth-service] Request timeout after 30000ms PUT /api/v1/auth/refresh request_id=c5e1aad3d712,error_rate
2026-03-12T13:47:46.135Z FATAL [user-service] Port conflict: bind 0.0.0.0:8080 failed: address already in use host=prod-node-01,config_error
2026-03-12T11:31:19.259Z DEBUG [inventory-service] Connection pool stats: active=5 idle=15 total=20 host=prod-node-01,normal
2026-03-13T22:18:34.137Z INFO  [scheduler] Deployment readiness probe succeeded pod=worker-pool-6e5f4g-vw8xy namespace=monitoring,normal
2026-03-13T15:09:34.367Z ERROR [cache-manager] Kafka broker unreachable: broker_id=3 host=kafka-3.internal:9092 errno=ETIMEDOUT,dependency_failure
2026-03-17T02:50:56.111Z ERROR [event-bus] ArgoCD sync failed: application event-bus sync status=OutOfSync health=Degraded,deployment_issue
2026-03-11T09:36:51.672Z INFO  [inventory-service] Scheduled job cron.cleanup completed in 96ms removed=43 records,normal
"2026-03-10T20:54:28.779Z ERROR [worker-pool] Invalid configuration: max_connections must be > 0, got -1 source=/etc/worker-pool/config.yaml",config_error
2026-03-14T04:36:47.977Z INFO  [worker-pool] PATCH /api/v1/users completed status=204 latency=33ms request_id=7f02a1c42043,normal
2026-03-12T05:03:31.987Z ERROR [notification-service] Unhandled exception in request handler: NullPointerException at com.notification-service.handler.process(Handler.java:142) request_id=5f86bb0e055b,error_rate
2026-03-15T17:21:26.771Z ERROR [scheduler] YAML parse error in /etc/scheduler/config.yaml: line 47: mapping values are not allowed here,config_error
2026-03-17T11:28:25.005Z WARN  [cache-manager] Rollout stalled: deployment/cache-manager 2/5 replicas available deadline=600s namespace=production,deployment_issue
2026-03-11T09:58:31.516Z ERROR [api-gateway] inode exhaustion: used=99.8% filesystem=/dev/sda1 host=prod-node-01,resource_exhaustion
"2026-03-13T12:46:03.687Z ERROR [api-gateway] Vault sealed: unable to retrieve secret secret/api-gateway/db-creds error=""Vault is sealed""",dependency_failure
2026-03-16T20:23:22.233Z INFO  [scheduler] Deployment readiness probe succeeded pod=worker-pool-6e5f4g-vw8xy namespace=default,normal
"2026-03-11T07:51:41.943Z ERROR [billing-service] ConfigMap billing-service-config not found in namespace production, using defaults",config_error
"2026-03-11T03:21:33.216Z ERROR [event-bus] MongoDB replica set election in progress: redis-cache-02 error=""not primary"" retrying in 6s",dependency_failure
2026-03-11T08:16:28.553Z INFO  [auth-service] DELETE /api/v2/search completed status=200 latency=317ms request_id=1b183053d1f3,normal
2026-03-16T14:36:32.377Z WARN  [notification-service] Circuit breaker half-open for sendgrid-email testing with 1 request after 30s cooldown,dependency_failure
2026-03-09T21:47:49.248Z WARN  [auth-service] Thread pool saturated: active=170/200 queue=507 rejected=29,resource_exhaustion
2026-03-16T09:41:47.644Z INFO  [user-service] Rate limiter token_bucket refilled bucket=user-service tokens=100 interval=60s,normal
2026-03-09T15:51:56.106Z ERROR [cdn-proxy] Redis READONLY: You can't write against a read only replica host=mysql-orders command=SET,dependency_failure
"2026-03-15T23:54:01.393Z WARN  [notification-service] TLS certificate path /etc/ssl/notification-service/tls.crt does not exist, disabling TLS",config_error
2026-03-13T03:08:36.109Z ERROR [cdn-proxy] S3 GetObject failed: bucket=prod-assets key=config/cdn-proxy.yaml error=NoSuchBucket request_id=a2374e3f514a,dependency_failure
2026-03-15T14:39:43.238Z ERROR [scheduler] Evicted pod=payment-service-9a8b7c-lm2np namespace=monitoring reason=The node was low on resource: memory,resource_exhaustion
2026-03-12T15:05:56.351Z DEBUG [event-bus] DNS resolution host=prod-node-01 resolved_in=2ms ttl=140s,normal
2026-03-11T13:20:18.449Z FATAL [order-service] Panic recovered: runtime error: index out of range [5] with length 3 goroutine=275,error_rate
2026-03-15T10:41:34.639Z WARN  [event-bus] Swap usage high: 70% used (5GB/6GB) host=k8s-worker-1a,resource_exhaustion
2026-03-15T14:50:59.195Z ERROR [billing-service] YAML parse error in /etc/billing-service/config.yaml: line 47: mapping values are not allowed here,config_error
"2026-03-11T14:25:09.127Z ERROR [inventory-service] Response validation failed: expected 200, got 500 body=""{\""error\"":\""service degraded\""}"" request_id=e307e8857132",error_rate
2026-03-11T12:25:49.210Z WARN  [auth-service] Blue-green switch aborted: new version health check failed endpoint=/readyz host=prod-node-03,deployment_issue
"2026-03-11T06:19:35.305Z ERROR [worker-pool] GET /api/v1/auth/login failed status=400 error=""Internal Server Error"" request_id=183a43ffd40b",error_rate
2026-03-16T06:01:39.940Z ERROR [cdn-proxy] Redis READONLY: You can't write against a read only replica host=mysql-orders command=SET,dependency_failure
2026-03-16T06:09:38.897Z WARN  [auth-service] Upstream vault-server responding slowly: p99=12773ms p50=1978ms threshold=1000ms,dependency_failure
"2026-03-15T07:59:30.406Z ERROR [payment-service] gRPC connection to stripe-api failed: code=UNAVAILABLE desc=""dns resolution failed for stripe-api.svc.cluster.local""",dependency_failure
2026-03-13T14:47:01.419Z INFO  [worker-pool] Rate limiter token_bucket refilled bucket=worker-pool tokens=100 interval=60s,normal
2026-03-10T09:04:24.112Z FATAL [event-bus] Cannot fork new process: errno=12 (Cannot allocate memory) host=k8s-worker-1a pid=27070,resource_exhaustion
"2026-03-14T23:19:05.893Z ERROR [auth-service] Traceback (most recent call last):\n  File ""/app/auth-service/views.py"", line 291, in handle_request\n    result = process(data)\nValueError: invalid literal for int() with base 10: 'abc'",error_rate
2026-03-15T22:51:09.499Z ERROR [worker-pool] S3 GetObject failed: bucket=prod-assets key=config/worker-pool.yaml error=NoSuchBucket request_id=26901ac9f0e2,dependency_failure
2026-03-12T21:03:51.241Z INFO  [analytics-service] Successfully processed request request_id=73e17de027dc duration=90ms,normal
2026-03-11T07:19:26.038Z FATAL [event-bus] Port conflict: bind 0.0.0.0:8080 failed: address already in use host=k8s-worker-2b,config_error
2026-03-14T00:15:07.073Z ERROR [api-gateway] Circuit breaker OPEN for /api/v1/auth/login failures=23/25 window=30s,error_rate
2026-03-15T15:03:08.374Z WARN  [order-service] Circuit breaker half-open for aws-s3 testing with 1 request after 30s cooldown,dependency_failure
2026-03-09T17:40:01.117Z FATAL [search-service] Cannot fork new process: errno=12 (Cannot allocate memory) host=prod-node-02 pid=31561,resource_exhaustion
2026-03-12T01:10:30.233Z INFO  [search-service] Scheduled job cron.cleanup completed in 114ms removed=22 records,normal
